"filename", "language", "JSON", "UnityShader", "C#", "UnityAssemblyDefinition", "XML", "Python", "JSON with Comments", "reStructuredText", "Shell Script", "Markdown", "Ini", "C", "Properties", "comment", "blank", "total"
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.ReaderWriter.4.3.0\ref\netstandard1.3\zh-hans\System.Xml.ReaderWriter.xml", "XML", 0, 0, 0, 0, -2665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2665
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.ReaderWriter.4.3.0\ref\netstandard1.3\zh-hant\System.Xml.ReaderWriter.xml", "XML", 0, 0, 0, 0, -2688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2688
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netcore50\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1666
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netcore50\de\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1666
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netcore50\es\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1916, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1916
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netcore50\fr\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -2009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2009
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netcore50\it\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1781
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netcore50\ja\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1820
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netcore50\ko\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1819
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netcore50\ru\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1887
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netcore50\zh-hans\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1741
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netcore50\zh-hant\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1925
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netstandard1.0\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1666
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netstandard1.0\de\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1666
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netstandard1.0\es\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1916, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1916
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netstandard1.0\fr\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -2009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2009
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netstandard1.0\it\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1781
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netstandard1.0\ja\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1820
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netstandard1.0\ko\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1819
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netstandard1.0\ru\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1887
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netstandard1.0\zh-hans\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1741
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netstandard1.0\zh-hant\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1925
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netstandard1.3\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1666
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netstandard1.3\de\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1666
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netstandard1.3\es\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1916, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1916
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netstandard1.3\fr\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -2009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2009
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netstandard1.3\it\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1781
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netstandard1.3\ja\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1820
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netstandard1.3\ko\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1819
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netstandard1.3\ru\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1887
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netstandard1.3\zh-hans\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1741
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Xml.XDocument.4.3.0\ref\netstandard1.3\zh-hant\System.Xml.XDocument.xml", "XML", 0, 0, 0, 0, -1925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1925
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.ruccho.fang-auto-tile\Editor\FangAutoTile.Editor.asmdef", "UnityAssemblyDefinition", 0, 0, 0, -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.ruccho.fang-auto-tile\Editor\FangAutoTileEditor.cs", "C#", 0, 0, -1012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -51, -286, -1349
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.ruccho.fang-auto-tile\Editor\FangAutoTilePackerEditor.cs", "C#", 0, 0, -163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -35, -202
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.ruccho.fang-auto-tile\README.ja.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, -151, 0, 0, 0, 0, -99, -250
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.ruccho.fang-auto-tile\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, -152, 0, 0, 0, 0, -98, -250
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.ruccho.fang-auto-tile\Runtime\AssemblyInfo.cs", "C#", 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.ruccho.fang-auto-tile\Runtime\FangAutoTile.asmdef", "UnityAssemblyDefinition", 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.ruccho.fang-auto-tile\Runtime\FangAutoTile.cs", "C#", 0, 0, -411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -93, -521
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.ruccho.fang-auto-tile\Runtime\FangAutoTilePacker.cs", "C#", 0, 0, -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -21
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.ruccho.fang-auto-tile\Runtime\FangConnectorTile.cs", "C#", 0, 0, -61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -70
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.ruccho.fang-auto-tile\Runtime\FangOverrideTile.cs", "C#", 0, 0, -34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -40
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.ruccho.fang-auto-tile\Runtime\IFangAutoTile.cs", "C#", 0, 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -12
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.ruccho.fang-auto-tile\Runtime\Legacy\FangAutoTile.cs", "C#", 0, 0, -674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -43, -46, -763
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.ruccho.fang-auto-tile\Runtime\Legacy\FangAutoTilePattern.cs", "C#", 0, 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -14
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.ruccho.fang-auto-tile\Samples~\Basic\OnMapPlayerController.cs", "C#", 0, 0, -99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -8, -109
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.ruccho.fang-auto-tile\package.json", "JSON", -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Attribution\Attribution.cs", "C#", 0, 0, -43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -9, -61
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Attribution\VSAttribution.cs", "C#", 0, 0, -50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -10, -69
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\CLI\CliUtils.cs", "C#", 0, 0, -108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -13, -128
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\CLI\FallbackCliController.cs", "C#", 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -13
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\CLI\HotReloadCli.cs", "C#", 0, 0, -197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -23, -240
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\CLI\ICliController.cs", "C#", 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -13
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\CLI\LinuxCliController.cs", "C#", 0, 0, -62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -8, -74
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\CLI\OsxCliController.cs", "C#", 0, 0, -134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, -24, -189
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\CLI\StartArgs.cs", "C#", 0, 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -12
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\CLI\WindowsCliController.cs", "C#", 0, 0, -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4, -33
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\CompileChecker\DefaultCompileChecker.cs", "C#", 0, 0, -64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -4, -71
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\CompileChecker\ICompileChecker.cs", "C#", 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -17
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\CompileChecker\LegacyCompileChecker.cs", "C#", 0, 0, -52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -54
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Constants.cs", "C#", 0, 0, -38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -42
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Demo\EditorDemo.cs", "C#", 0, 0, -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -27
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\EditorCodePatcher.cs", "C#", 0, 0, -772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -43, -98, -913
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\EditorIndicationState.cs", "C#", 0, 0, -159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -11, -178
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\GitUtil.cs", "C#", 0, 0, -58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -7, -87
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Helpers\AssemblyOmission.cs", "C#", 0, 0, -128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, -29, -188
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Helpers\BuildInfoHelper.cs", "C#", 0, 0, -121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -13, -144
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Helpers\EditorWindowHelper.cs", "C#", 0, 0, -84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -14, -102
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Helpers\GUIHelper.cs", "C#", 0, 0, -128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -24, -163
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Helpers\HotReloadSuggestionsHelper.cs", "C#", 0, 0, -303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -23, -329
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Helpers\HotReloadTimelineHelper.cs", "C#", 0, 0, -400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -50, -455
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Helpers\Spinner.cs", "C#", 0, 0, -68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -80
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Helpers\UnitySettingsHelper.cs", "C#", 0, 0, -77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -17, -96
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\HotReloadEventPopup.cs", "C#", 0, 0, -83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -95
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\HotReloadOverlay.cs", "C#", 0, 0, -148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -27, -179
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\HotReloadPrefs.cs", "C#", 0, 0, -364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -64, -430
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\HotReloadSettingsEditor.cs", "C#", 0, 0, -48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -8, -70
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\HotReloadState.cs", "C#", 0, 0, -30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -38
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\InspectorFreezeFix.cs", "C#", 0, 0, -85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -20, -118
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Installation\DownloadUtility.cs", "C#", 0, 0, -83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -12, -99
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Installation\ExponentialBackoff.cs", "C#", 0, 0, -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -18
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Installation\InstallUtility.cs", "C#", 0, 0, -50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -6, -58
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Installation\ServerDownloader.cs", "C#", 0, 0, -166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -21, -191
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Installation\UpdateUtility.cs", "C#", 0, 0, -78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -11, -94
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\PlayerBuild\BuildGenerateBuildInfo.cs", "C#", 0, 0, -33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -5, -43
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\PlayerBuild\HotReloadBuildHelper.cs", "C#", 0, 0, -69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, -12, -106
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\PlayerBuild\PostbuildModifyAndroidManifest.cs", "C#", 0, 0, -64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -61, -8, -133
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\PlayerBuild\PostbuildSendProjectState.cs", "C#", 0, 0, -24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -26
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\PlayerBuild\PrebuildIncludeResources.cs", "C#", 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -8, -61
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\ProjectGeneration\FileIOProvider.cs", "C#", 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -8, -45
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\ProjectGeneration\GUIDProvider.cs", "C#", 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -10
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\ProjectGeneration\IFileIO.cs", "C#", 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -12
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\ProjectGeneration\IGUIDGenerator.cs", "C#", 0, 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\ProjectGeneration\IHotReloadProjectGenerationPostProcessor.cs", "C#", 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28, -7, -44
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\ProjectGeneration\ProjectGenenerationPostProcessor.cs", "C#", 0, 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -3, -15
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\ProjectGeneration\ProjectGeneration.cs", "C#", 0, 0, -737, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24, -133, -894
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\ProjectGeneration\ProjectGenerationFlag.cs", "C#", 0, 0, -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -19
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\ProjectGeneration\ProjectPart.cs", "C#", 0, 0, -76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -86
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\ProjectGeneration\SolutionGuidGenerator.cs", "C#", 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -3, -29
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\ProjectGeneration\Util\FileSystemUtil.cs", "C#", 0, 0, -32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -37
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\ProjectGeneration\Util\StringUtils.cs", "C#", 0, 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -14
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\RequiredSettings\RequiredSettingChecker.cs", "C#", 0, 0, -197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24, -49, -270
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\ServerHealthCheck.cs", "C#", 0, 0, -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -5, -25
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\SingularityGroup.HotReload.Editor.asmdef", "UnityAssemblyDefinition", 0, 0, 0, -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Versioning\PackageUpdateChecker.cs", "C#", 0, 0, -247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -33, -288
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Versioning\SemVer.cs", "C#", 0, 0, -295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -188, -54, -537
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Window\GUI\Buttons\OpenDialogueButton.cs", "C#", 0, 0, -37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -43
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Window\GUI\Buttons\OpenURLButton.cs", "C#", 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -30
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Window\GUI\EditorTextures.cs", "C#", 0, 0, -95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -14, -116
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Window\GUI\IGUIComponent.cs", "C#", 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Window\GUI\Options\AllowAndroidAppToMakeHttpRequestsOption.cs", "C#", 0, 0, -37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -7, -48
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Window\GUI\Options\Base\HotReloadOptionBase.cs", "C#", 0, 0, -33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -14, -58
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Window\GUI\Options\Base\OptionInterfaces.cs", "C#", 0, 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -5, -34
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\com.singularitygroup.hotreload\Editor\Window\GUI\Options\ExposeServerOption.cs", "C#", 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -9, -71
